"","date","demand","day","yearday"
"1780",2008-11-14,755.44,"星期五","1114"
"1781",2008-11-15,658.46,"星期六","1115"
"1782",2008-11-16,604.39,"星期日","1116"
"1783",2008-11-17,744.96,"星期一","1117"
"1784",2008-11-18,783.76,"星期二","1118"
"1785",2008-11-19,770.91,"星期三","1119"
"1786",2008-11-20,773.24,"星期四","1120"
"1787",2008-11-21,761.08,"星期五","1121"
"1788",2008-11-22,666.26,"星期六","1122"
"1789",2008-11-23,608.56,"星期日","1123"
"1790",2008-11-24,763.8,"星期一","1124"
"1791",2008-11-25,794.16,"星期二","1125"
"1792",2008-11-26,822,"星期三","1126"
"1793",2008-11-27,836.31,"星期四","1127"
"1794",2008-11-28,829.17,"星期五","1128"
"1795",2008-11-29,731.17,"星期六","1129"
"1796",2008-11-30,681.19,"星期日","1130"
"1797",2008-12-01,832.58,"星期一","1201"
"1798",2008-12-02,842.31,"星期二","1202"
"1799",2008-12-03,858.54,"星期三","1203"
"1800",2008-12-04,846.44,"星期四","1204"
"1801",2008-12-05,800.96,"星期五","1205"
"1802",2008-12-06,685.88,"星期六","1206"
"1803",2008-12-07,642.3,"星期日","1207"
"1804",2008-12-08,654.61,"星期一","1208"
"1805",2008-12-09,798.89,"星期二","1209"
"1806",2008-12-10,817.82,"星期三","1210"
"1807",2008-12-11,837.66,"星期四","1211"
"1808",2008-12-12,829.58,"星期五","1212"
"1809",2008-12-13,747.75,"星期六","1213"
"1810",2008-12-14,696.86,"星期日","1214"
"1811",2008-12-15,841.59,"星期一","1215"
"1812",2008-12-16,853.45,"星期二","1216"
"1813",2008-12-17,844.59,"星期三","1217"
"1814",2008-12-18,829.91,"星期四","1218"
"1815",2008-12-19,798.44,"星期五","1219"
"1816",2008-12-20,701.96,"星期六","1220"
"1817",2008-12-21,649.08,"星期日","1221"
"1818",2008-12-22,752,"星期一","1222"
"1819",2008-12-23,756.14,"星期二","1223"
"1820",2008-12-24,680.21,"星期三","1224"
"1821",2008-12-25,574.84,"星期四","1225"
"1822",2008-12-26,670.61,"星期五","1226"
"1823",2008-12-27,679.73,"星期六","1227"
"1824",2008-12-28,642.22,"星期日","1228"
"1825",2008-12-29,730.61,"星期一","1229"
"1826",2008-12-30,705.04,"星期二","1230"
"1827",2008-12-31,653.69,"星期三","1231"
"1828",2009-01-01,558.31,"星期四","0101"
"1829",2009-01-02,654.19,"星期五","0102"
"1830",2009-01-03,649.24,"星期六","0103"
"1831",2009-01-04,611.35,"星期日","0104"
"1832",2009-01-05,686.31,"星期一","0105"
"1833",2009-01-06,624.94,"星期二","0106"
"1834",2009-01-07,803.84,"星期三","0107"
"1835",2009-01-08,870.27,"星期四","0108"
"1836",2009-01-09,872.84,"星期五","0109"
"1837",2009-01-10,769.93,"星期六","0110"
"1838",2009-01-11,710.39,"星期日","0111"
"1839",2009-01-12,855.45,"星期一","0112"
"1840",2009-01-13,887.25,"星期二","0113"
"1841",2009-01-14,871.74,"星期三","0114"
"1842",2009-01-15,871.19,"星期四","0115"
"1843",2009-01-16,847.31,"星期五","0116"
"1844",2009-01-17,740.49,"星期六","0117"
"1845",2009-01-18,675.24,"星期日","0118"
"1846",2009-01-19,799.57,"星期一","0119"
"1847",2009-01-20,816.69,"星期二","0120"
"1848",2009-01-21,838.53,"星期三","0121"
"1849",2009-01-22,850.63,"星期四","0122"
"1850",2009-01-23,799.59,"星期五","0123"
"1851",2009-01-24,672.05,"星期六","0124"
"1852",2009-01-25,632.99,"星期日","0125"
"1853",2009-01-26,790.89,"星期一","0126"
"1854",2009-01-27,814.95,"星期二","0127"
"1855",2009-01-28,811,"星期三","0128"
"1856",2009-01-29,786.85,"星期四","0129"
"1857",2009-01-30,763.21,"星期五","0130"
"1858",2009-01-31,686.15,"星期六","0131"
"1859",2009-02-01,663.31,"星期日","0201"
"1860",2009-02-02,789.55,"星期一","0202"
"1861",2009-02-03,807.46,"星期二","0203"
"1862",2009-02-04,795.07,"星期三","0204"
"1863",2009-02-05,805.14,"星期四","0205"
"1864",2009-02-06,795.53,"星期五","0206"
"1865",2009-02-07,703.94,"星期六","0207"
"1866",2009-02-08,649.63,"星期日","0208"
"1867",2009-02-09,775.55,"星期一","0209"
"1868",2009-02-10,781.38,"星期二","0210"
"1869",2009-02-11,784.44,"星期三","0211"
"1870",2009-02-12,773.11,"星期四","0212"
"1871",2009-02-13,756.94,"星期五","0213"
"1872",2009-02-14,674.59,"星期六","0214"
"1873",2009-02-15,622.25,"星期日","0215"
"1874",2009-02-16,755.51,"星期一","0216"
"1875",2009-02-17,776.7,"星期二","0217"
"1876",2009-02-18,773.02,"星期三","0218"
"1877",2009-02-19,763.6,"星期四","0219"
"1878",2009-02-20,764.25,"星期五","0220"
"1879",2009-02-21,670.47,"星期六","0221"
"1880",2009-02-22,603.44,"星期日","0222"
"1881",2009-02-23,727.33,"星期一","0223"
"1882",2009-02-24,742.55,"星期二","0224"
"1883",2009-02-25,743.03,"星期三","0225"
"1884",2009-02-26,740.83,"星期四","0226"
"1885",2009-02-27,726.9,"星期五","0227"
"1886",2009-02-28,665.54,"星期六","0228"
"1887",2009-03-01,611.24,"星期日","0301"
"1888",2009-03-02,751.26,"星期一","0302"
"1889",2009-03-03,779.61,"星期二","0303"
"1890",2009-03-04,788.56,"星期三","0304"
"1891",2009-03-05,782.87,"星期四","0305"
"1892",2009-03-06,769.14,"星期五","0306"
"1893",2009-03-07,651.41,"星期六","0307"
"1894",2009-03-08,583.73,"星期日","0308"
"1895",2009-03-09,717.34,"星期一","0309"
"1896",2009-03-10,724.35,"星期二","0310"
"1897",2009-03-11,728.5,"星期三","0311"
"1898",2009-03-12,714.73,"星期四","0312"
"1899",2009-03-13,699.22,"星期五","0313"
"1900",2009-03-14,610.26,"星期六","0314"
"1901",2009-03-15,545.13,"星期日","0315"
"1902",2009-03-16,668.34,"星期一","0316"
"1903",2009-03-17,681.85,"星期二","0317"
"1904",2009-03-18,676.37,"星期三","0318"
"1905",2009-03-19,605.76,"星期四","0319"
"1906",2009-03-20,635.36,"星期五","0320"
"1907",2009-03-21,590.4,"星期六","0321"
"1908",2009-03-22,542.08,"星期日","0322"
"1909",2009-03-23,666.06,"星期一","0323"
"1910",2009-03-24,698.37,"星期二","0324"
"1911",2009-03-25,688.6,"星期三","0325"
"1912",2009-03-26,680.14,"星期四","0326"
"1913",2009-03-27,678.57,"星期五","0327"
"1914",2009-03-28,615.18,"星期六","0328"
"1915",2009-03-29,546.92,"星期日","0329"
"1916",2009-03-30,701.9,"星期一","0330"
"1917",2009-03-31,721.72,"星期二","0331"
"1918",2009-04-01,718.57,"星期三","0401"
"1919",2009-04-02,710.27,"星期四","0402"
"1920",2009-04-03,700.31,"星期五","0403"
"1921",2009-04-04,605,"星期六","0404"
"1922",2009-04-05,540.72,"星期日","0405"
"1923",2009-04-06,646.1,"星期一","0406"
"1924",2009-04-07,665.54,"星期二","0407"
"1925",2009-04-08,657.09,"星期三","0408"
"1926",2009-04-09,544.78,"星期四","0409"
"1927",2009-04-10,520.11,"星期五","0410"
"1928",2009-04-11,539.42,"星期六","0411"
"1929",2009-04-12,516.22,"星期日","0412"
"1930",2009-04-13,590.26,"星期一","0413"
"1931",2009-04-14,668.62,"星期二","0414"
"1932",2009-04-15,685.12,"星期三","0415"
"1933",2009-04-16,688.02,"星期四","0416"
"1934",2009-04-17,684.08,"星期五","0417"
"1935",2009-04-18,606.37,"星期六","0418"
"1936",2009-04-19,545.28,"星期日","0419"
"1937",2009-04-20,657.71,"星期一","0420"
"1938",2009-04-21,683.58,"星期二","0421"
"1939",2009-04-22,677.37,"星期三","0422"
"1940",2009-04-23,653.98,"星期四","0423"
"1941",2009-04-24,640.1,"星期五","0424"
"1942",2009-04-25,573.88,"星期六","0425"
"1943",2009-04-26,522.68,"星期日","0426"
"1944",2009-04-27,644.2,"星期一","0427"
"1945",2009-04-28,660.83,"星期二","0428"
"1946",2009-04-29,667.46,"星期三","0429"
"1947",2009-04-30,652.94,"星期四","0430"
"1948",2009-05-01,526.83,"星期五","0501"
"1949",2009-05-02,536.92,"星期六","0502"
"1950",2009-05-03,510.47,"星期日","0503"
"1951",2009-05-04,639.55,"星期一","0504"
"1952",2009-05-05,670.57,"星期二","0505"
"1953",2009-05-06,680.85,"星期三","0506"
"1954",2009-05-07,678.18,"星期四","0507"
"1955",2009-05-08,660.74,"星期五","0508"
"1956",2009-05-09,580.68,"星期六","0509"
"1957",2009-05-10,517.25,"星期日","0510"
"1958",2009-05-11,648.23,"星期一","0511"
"1959",2009-05-12,665.98,"星期二","0512"
"1960",2009-05-13,666.22,"星期三","0513"
"1961",2009-05-14,660.23,"星期四","0514"
"1962",2009-05-15,646.75,"星期五","0515"
"1963",2009-05-16,584.16,"星期六","0516"
"1964",2009-05-17,533.97,"星期日","0517"
"1965",2009-05-18,661.69,"星期一","0518"
"1966",2009-05-19,679.7,"星期二","0519"
"1967",2009-05-20,688.81,"星期三","0520"
"1968",2009-05-21,677.87,"星期四","0521"
"1969",2009-05-22,689.38,"星期五","0522"
"1970",2009-05-23,592.8,"星期六","0523"
"1971",2009-05-24,529.85,"星期日","0524"
"1972",2009-05-25,654.22,"星期一","0525"
"1973",2009-05-26,683.72,"星期二","0526"
"1974",2009-05-27,671.86,"星期三","0527"
"1975",2009-05-28,679.57,"星期四","0528"
"1976",2009-05-29,681.44,"星期五","0529"
"1977",2009-05-30,593.12,"星期六","0530"
"1978",2009-05-31,538.01,"星期日","0531"
"1979",2009-06-01,662.82,"星期一","0601"
"1980",2009-06-02,699.59,"星期二","0602"
"1981",2009-06-03,707.93,"星期三","0603"
"1982",2009-06-04,697.36,"星期四","0604"
"1983",2009-06-05,678.34,"星期五","0605"
"1984",2009-06-06,572.18,"星期六","0606"
"1985",2009-06-07,514.08,"星期日","0607"
"1986",2009-06-08,644.85,"星期一","0608"
"1987",2009-06-09,662.57,"星期二","0609"
"1988",2009-06-10,696.94,"星期三","0610"
"1989",2009-06-11,695.88,"星期四","0611"
"1990",2009-06-12,714.94,"星期五","0612"
"1991",2009-06-13,634.65,"星期六","0613"
"1992",2009-06-14,587.68,"星期日","0614"
"1993",2009-06-15,732.12,"星期一","0615"
"1994",2009-06-16,735.38,"星期二","0616"
"1995",2009-06-17,747.73,"星期三","0617"
"1996",2009-06-18,769.5,"星期四","0618"
"1997",2009-06-19,761.53,"星期五","0619"
"1998",2009-06-20,658.98,"星期六","0620"
"1999",2009-06-21,574.3,"星期日","0621"
"2000",2009-06-22,711.12,"星期一","0622"
"2001",2009-06-23,733.57,"星期二","0623"
"2002",2009-06-24,695.08,"星期三","0624"
"2003",2009-06-25,722.68,"星期四","0625"
"2004",2009-06-26,711.39,"星期五","0626"
"2005",2009-06-27,627.84,"星期六","0627"
"2006",2009-06-28,556.72,"星期日","0628"
"2007",2009-06-29,715.76,"星期一","0629"
"2008",2009-06-30,763.64,"星期二","0630"
"2009",2009-07-01,783.81,"星期三","0701"
"2010",2009-07-02,782.54,"星期四","0702"
"2011",2009-07-03,786.95,"星期五","0703"
"2012",2009-07-04,681.25,"星期六","0704"
"2013",2009-07-05,606.08,"星期日","0705"
"2014",2009-07-06,744.37,"星期一","0706"
"2015",2009-07-07,749.11,"星期二","0707"
"2016",2009-07-08,736.73,"星期三","0708"
"2017",2009-07-09,738.26,"星期四","0709"
"2018",2009-07-10,732.53,"星期五","0710"
"2019",2009-07-11,655.23,"星期六","0711"
"2020",2009-07-12,602.42,"星期日","0712"
"2021",2009-07-13,763.74,"星期一","0713"
"2022",2009-07-14,766.6,"星期二","0714"
"2023",2009-07-15,770.41,"星期三","0715"
"2024",2009-07-16,772.61,"星期四","0716"
"2025",2009-07-17,749.18,"星期五","0717"
"2026",2009-07-18,630.12,"星期六","0718"
"2027",2009-07-19,568.16,"星期日","0719"
"2028",2009-07-20,725.21,"星期一","0720"
"2029",2009-07-21,772.74,"星期二","0721"
"2030",2009-07-22,784.89,"星期三","0722"
"2031",2009-07-23,779.29,"星期四","0723"
"2032",2009-07-24,769.77,"星期五","0724"
"2033",2009-07-25,662.26,"星期六","0725"
"2034",2009-07-26,608.05,"星期日","0726"
"2035",2009-07-27,759.73,"星期一","0727"
"2036",2009-07-28,776.32,"星期二","0728"
"2037",2009-07-29,778.96,"星期三","0729"
"2038",2009-07-30,778.4,"星期四","0730"
"2039",2009-07-31,760.02,"星期五","0731"
"2040",2009-08-01,658.75,"星期六","0801"
"2041",2009-08-02,582.31,"星期日","0802"
"2042",2009-08-03,692.51,"星期一","0803"
"2043",2009-08-04,723.57,"星期二","0804"
"2044",2009-08-05,750.12,"星期三","0805"
"2045",2009-08-06,748.22,"星期四","0806"
"2046",2009-08-07,725.33,"星期五","0807"
"2047",2009-08-08,631.91,"星期六","0808"
"2048",2009-08-09,564.18,"星期日","0809"
"2049",2009-08-10,665.44,"星期一","0810"
"2050",2009-08-11,687.96,"星期二","0811"
"2051",2009-08-12,705.82,"星期三","0812"
"2052",2009-08-13,707.94,"星期四","0813"
"2053",2009-08-14,706.17,"星期五","0814"
"2054",2009-08-15,610.73,"星期六","0815"
"2055",2009-08-16,595.02,"星期日","0816"
"2056",2009-08-17,715.09,"星期一","0817"
"2057",2009-08-18,735.19,"星期二","0818"
"2058",2009-08-19,735.74,"星期三","0819"
"2059",2009-08-20,734.18,"星期四","0820"
"2060",2009-08-21,725.09,"星期五","0821"
"2061",2009-08-22,657.85,"星期六","0822"
"2062",2009-08-23,602.6,"星期日","0823"
"2063",2009-08-24,730.96,"星期一","0824"
"2064",2009-08-25,728.41,"星期二","0825"
"2065",2009-08-26,730.81,"星期三","0826"
"2066",2009-08-27,750.15,"星期四","0827"
"2067",2009-08-28,739.54,"星期五","0828"
"2068",2009-08-29,639.62,"星期六","0829"
"2069",2009-08-30,601.07,"星期日","0830"
"2070",2009-08-31,763.86,"星期一","0831"
"2071",2009-09-01,800.16,"星期二","0901"
"2072",2009-09-02,786.36,"星期三","0902"
"2073",2009-09-03,776.68,"星期四","0903"
"2074",2009-09-04,776.73,"星期五","0904"
"2075",2009-09-05,652.83,"星期六","0905"
"2076",2009-09-06,597.37,"星期日","0906"
"2077",2009-09-07,743.16,"星期一","0907"
"2078",2009-09-08,752.25,"星期二","0908"
"2079",2009-09-09,764.28,"星期三","0909"
"2080",2009-09-10,762.63,"星期四","0910"
"2081",2009-09-11,715.67,"星期五","0911"
"2082",2009-09-12,640.37,"星期六","0912"
"2083",2009-09-13,579.68,"星期日","0913"
"2084",2009-09-14,699.58,"星期一","0914"
"2085",2009-09-15,705.58,"星期二","0915"
"2086",2009-09-16,701.46,"星期三","0916"
"2087",2009-09-17,697.07,"星期四","0917"
"2088",2009-09-18,688.86,"星期五","0918"
"2089",2009-09-19,602.46,"星期六","0919"
"2090",2009-09-20,557.3,"星期日","0920"
"2091",2009-09-21,673.19,"星期一","0921"
"2092",2009-09-22,696.62,"星期二","0922"
"2093",2009-09-23,700.33,"星期三","0923"
"2094",2009-09-24,696.51,"星期四","0924"
"2095",2009-09-25,699.36,"星期五","0925"
"2096",2009-09-26,605.9,"星期六","0926"
"2097",2009-09-27,548.23,"星期日","0927"
"2098",2009-09-28,680.01,"星期一","0928"
"2099",2009-09-29,700.44,"星期二","0929"
"2100",2009-09-30,707.98,"星期三","0930"
"2101",2009-10-01,703.75,"星期四","1001"
"2102",2009-10-02,693.46,"星期五","1002"
"2103",2009-10-03,601.27,"星期六","1003"
"2104",2009-10-04,551.14,"星期日","1004"
"2105",2009-10-05,689.18,"星期一","1005"
"2106",2009-10-06,718.03,"星期二","1006"
"2107",2009-10-07,725.4,"星期三","1007"
"2108",2009-10-08,722.48,"星期四","1008"
"2109",2009-10-09,692.87,"星期五","1009"
"2110",2009-10-10,609.62,"星期六","1010"
"2111",2009-10-11,538.68,"星期日","1011"
"2112",2009-10-12,542.29,"星期一","1012"
"2113",2009-10-13,666.26,"星期二","1013"
"2114",2009-10-14,685.14,"星期三","1014"
"2115",2009-10-15,686.91,"星期四","1015"
"2116",2009-10-16,680.36,"星期五","1016"
"2117",2009-10-17,594.53,"星期六","1017"
"2118",2009-10-18,548.12,"星期日","1018"
"2119",2009-10-19,684.97,"星期一","1019"
"2120",2009-10-20,705.91,"星期二","1020"
"2121",2009-10-21,701.74,"星期三","1021"
"2122",2009-10-22,688.4,"星期四","1022"
"2123",2009-10-23,686.09,"星期五","1023"
"2124",2009-10-24,602.09,"星期六","1024"
"2125",2009-10-25,576.16,"星期日","1025"
"2126",2009-10-26,677.88,"星期一","1026"
"2127",2009-10-27,694.37,"星期二","1027"
"2128",2009-10-28,703.55,"星期三","1028"
"2129",2009-10-29,703.04,"星期四","1029"
"2130",2009-10-30,697.84,"星期五","1030"
"2131",2009-10-31,608.83,"星期六","1031"
"2132",2009-11-01,548.37,"星期日","1101"
"2133",2009-11-02,631.2,"星期一","1102"
"2134",2009-11-03,680.6,"星期二","1103"
"2135",2009-11-04,685.9,"星期三","1104"
"2136",2009-11-05,695.91,"星期四","1105"
"2137",2009-11-06,699.08,"星期五","1106"
"2138",2009-11-07,611.72,"星期六","1107"
"2139",2009-11-08,559.7,"星期日","1108"
"2140",2009-11-09,691.55,"星期一","1109"
"2141",2009-11-10,731.79,"星期二","1110"
"2142",2009-11-11,733.6,"星期三","1111"
"2143",2009-11-12,728.84,"星期四","1112"
"2144",2009-11-13,727.28,"星期五","1113"
"2145",2009-11-14,639.63,"星期六","1114"
"2146",2009-11-15,578.49,"星期日","1115"
"2147",2009-11-16,706.17,"星期一","1116"
"2148",2009-11-17,734.33,"星期二","1117"
"2149",2009-11-18,727.57,"星期三","1118"
"2150",2009-11-19,732.6,"星期四","1119"
"2151",2009-11-20,720.91,"星期五","1120"
"2152",2009-11-21,634.26,"星期六","1121"
"2153",2009-11-22,573.45,"星期日","1122"
"2154",2009-11-23,718.82,"星期一","1123"
"2155",2009-11-24,736.9,"星期二","1124"
"2156",2009-11-25,750.45,"星期三","1125"
"2157",2009-11-26,750.07,"星期四","1126"
"2158",2009-11-27,733.69,"星期五","1127"
"2159",2009-11-28,657.05,"星期六","1128"
"2160",2009-11-29,615.79,"星期日","1129"
"2161",2009-11-30,756.81,"星期一","1130"
"2162",2009-12-01,776.31,"星期二","1201"
"2163",2009-12-02,776.61,"星期三","1202"
"2164",2009-12-03,762.45,"星期四","1203"
"2165",2009-12-04,750.96,"星期五","1204"
"2166",2009-12-05,677.24,"星期六","1205"
"2167",2009-12-06,624.97,"星期日","1206"
"2168",2009-12-07,658.72,"星期一","1207"
"2169",2009-12-08,627.93,"星期二","1208"
"2170",2009-12-09,755.65,"星期三","1209"
"2171",2009-12-10,771.91,"星期四","1210"
"2172",2009-12-11,771.13,"星期五","1211"
"2173",2009-12-12,695.86,"星期六","1212"
"2174",2009-12-13,659.85,"星期日","1213"
"2175",2009-12-14,817.26,"星期一","1214"
"2176",2009-12-15,843.48,"星期二","1215"
"2177",2009-12-16,876.21,"星期三","1216"
"2178",2009-12-17,837.41,"星期四","1217"
"2179",2009-12-18,844.14,"星期五","1218"
"2180",2009-12-19,748.11,"星期六","1219"
"2181",2009-12-20,705.13,"星期日","1220"
"2182",2009-12-21,833.36,"星期一","1221"
"2183",2009-12-22,807.46,"星期二","1222"
"2184",2009-12-23,766.62,"星期三","1223"
"2185",2009-12-24,644.24,"星期四","1224"
"2186",2009-12-25,548.64,"星期五","1225"
"2187",2009-12-26,607.92,"星期六","1226"
"2188",2009-12-27,595.92,"星期日","1227"
"2189",2009-12-28,702.74,"星期一","1228"
"2190",2009-12-29,673.15,"星期二","1229"
"2191",2009-12-30,653.57,"星期三","1230"
"2192",2009-12-31,602.1,"星期四","1231"
"2193",2010-01-01,539.7,"星期五","0101"
"2194",2010-01-02,617.53,"星期六","0102"
"2195",2010-01-03,617.85,"星期日","0103"
"2196",2010-01-04,734.81,"星期一","0104"
"2197",2010-01-05,720.11,"星期二","0105"
"2198",2010-01-06,621.19,"星期三","0106"
"2199",2010-01-07,810.29,"星期四","0107"
"2200",2010-01-08,833.05,"星期五","0108"
"2201",2010-01-09,753.83,"星期六","0109"
"2202",2010-01-10,744.75,"星期日","0110"
"2203",2010-01-11,873.67,"星期一","0111"
"2204",2010-01-12,894.87,"星期二","0112"
"2205",2010-01-13,862.86,"星期三","0113"
"2206",2010-01-14,829.7,"星期四","0114"
"2207",2010-01-15,818.37,"星期五","0115"
"2208",2010-01-16,724.73,"星期六","0116"
"2209",2010-01-17,662.64,"星期日","0117"
"2210",2010-01-18,794.51,"星期一","0118"
"2211",2010-01-19,800.69,"星期二","0119"
"2212",2010-01-20,783.37,"星期三","0120"
"2213",2010-01-21,798.13,"星期四","0121"
"2214",2010-01-22,794.95,"星期五","0122"
"2215",2010-01-23,717.06,"星期六","0123"
"2216",2010-01-24,662.54,"星期日","0124"
"2217",2010-01-25,805.49,"星期一","0125"
"2218",2010-01-26,841.65,"星期二","0126"
"2219",2010-01-27,858.2,"星期三","0127"
"2220",2010-01-28,844.78,"星期四","0128"
"2221",2010-01-29,814.15,"星期五","0129"
"2222",2010-01-30,718.55,"星期六","0130"
"2223",2010-01-31,675.03,"星期日","0131"
"2224",2010-02-01,804.5,"星期一","0201"
"2225",2010-02-02,830.33,"星期二","0202"
"2226",2010-02-03,835.76,"星期三","0203"
"2227",2010-02-04,844.33,"星期四","0204"
"2228",2010-02-05,799.33,"星期五","0205"
"2229",2010-02-06,700.05,"星期六","0206"
"2230",2010-02-07,658.71,"星期日","0207"
"2231",2010-02-08,796.02,"星期一","0208"
"2232",2010-02-09,807.54,"星期二","0209"
"2233",2010-02-10,827.06,"星期三","0210"
"2234",2010-02-11,833.03,"星期四","0211"
"2235",2010-02-12,863.95,"星期五","0212"
"2236",2010-02-13,780.32,"星期六","0213"
"2237",2010-02-14,716.1,"星期日","0214"
"2238",2010-02-15,873.78,"星期一","0215"
"2239",2010-02-16,857.38,"星期二","0216"
"2240",2010-02-17,833.71,"星期三","0217"
"2241",2010-02-18,838.83,"星期四","0218"
"2242",2010-02-19,817.04,"星期五","0219"
"2243",2010-02-20,717.94,"星期六","0220"
"2244",2010-02-21,681.2,"星期日","0221"
"2245",2010-02-22,790.77,"星期一","0222"
"2246",2010-02-23,784.96,"星期二","0223"
"2247",2010-02-24,776.02,"星期三","0224"
"2248",2010-02-25,772.4,"星期四","0225"
"2249",2010-02-26,754.66,"星期五","0226"
"2250",2010-02-27,671.56,"星期六","0227"
"2251",2010-02-28,608.95,"星期日","0228"
"2252",2010-03-01,721.02,"星期一","0301"
"2253",2010-03-02,779.76,"星期二","0302"
"2254",2010-03-03,788.88,"星期三","0303"
"2255",2010-03-04,772.98,"星期四","0304"
"2256",2010-03-05,791.03,"星期五","0305"
"2257",2010-03-06,706.3,"星期六","0306"
"2258",2010-03-07,661.67,"星期日","0307"
"2259",2010-03-08,801.14,"星期一","0308"
"2260",2010-03-09,805.94,"星期二","0309"
"2261",2010-03-10,831.53,"星期三","0310"
"2262",2010-03-11,841.57,"星期四","0311"
"2263",2010-03-12,846.54,"星期五","0312"
"2264",2010-03-13,730.76,"星期六","0313"
"2265",2010-03-14,668.24,"星期日","0314"
"2266",2010-03-15,790.43,"星期一","0315"
"2267",2010-03-16,782.38,"星期二","0316"
"2268",2010-03-17,771.36,"星期三","0317"
"2269",2010-03-18,760.68,"星期四","0318"
"2270",2010-03-19,681,"星期五","0319"
"2271",2010-03-20,647.62,"星期六","0320"
"2272",2010-03-21,611.78,"星期日","0321"
"2273",2010-03-22,716.61,"星期一","0322"
"2274",2010-03-23,729.43,"星期二","0323"
"2275",2010-03-24,737.12,"星期三","0324"
"2276",2010-03-25,740.42,"星期四","0325"
"2277",2010-03-26,728.52,"星期五","0326"
"2278",2010-03-27,641.84,"星期六","0327"
"2279",2010-03-28,557.95,"星期日","0328"
"2280",2010-03-29,686.84,"星期一","0329"
"2281",2010-03-30,691.04,"星期二","0330"
"2282",2010-03-31,687.86,"星期三","0331"
"2283",2010-04-01,602.99,"星期四","0401"
"2284",2010-04-02,547.29,"星期五","0402"
"2285",2010-04-03,580.6,"星期六","0403"
"2286",2010-04-04,544.21,"星期日","0404"
"2287",2010-04-05,618.53,"星期一","0405"
"2288",2010-04-06,696.64,"星期二","0406"
"2289",2010-04-07,713.73,"星期三","0407"
"2290",2010-04-08,719.14,"星期四","0408"
"2291",2010-04-09,712.38,"星期五","0409"
"2292",2010-04-10,619.6,"星期六","0410"
"2293",2010-04-11,568.56,"星期日","0411"
"2294",2010-04-12,689.17,"星期一","0412"
"2295",2010-04-13,731.93,"星期二","0413"
"2296",2010-04-14,732.26,"星期三","0414"
"2297",2010-04-15,729.27,"星期四","0415"
"2298",2010-04-16,723.82,"星期五","0416"
"2299",2010-04-17,636.91,"星期六","0417"
"2300",2010-04-18,583.83,"星期日","0418"
"2301",2010-04-19,698.5,"星期一","0419"
"2302",2010-04-20,706.13,"星期二","0420"
"2303",2010-04-21,704.37,"星期三","0421"
"2304",2010-04-22,716.17,"星期四","0422"
"2305",2010-04-23,685.61,"星期五","0423"
"2306",2010-04-24,603.8,"星期六","0424"
"2307",2010-04-25,552.49,"星期日","0425"
"2308",2010-04-26,679.63,"星期一","0426"
"2309",2010-04-27,701.79,"星期二","0427"
"2310",2010-04-28,695.74,"星期三","0428"
"2311",2010-04-29,701.61,"星期四","0429"
"2312",2010-04-30,695.77,"星期五","0430"
"2313",2010-05-01,546.63,"星期六","0501"
"2314",2010-05-02,539.95,"星期日","0502"
"2315",2010-05-03,661.49,"星期一","0503"
"2316",2010-05-04,695.98,"星期二","0504"
"2317",2010-05-05,713.23,"星期三","0505"
"2318",2010-05-06,714.39,"星期四","0506"
"2319",2010-05-07,713.51,"星期五","0507"
"2320",2010-05-08,621.44,"星期六","0508"
"2321",2010-05-09,559.25,"星期日","0509"
"2322",2010-05-10,679.68,"星期一","0510"
"2323",2010-05-11,703.28,"星期二","0511"
"2324",2010-05-12,704.8,"星期三","0512"
"2325",2010-05-13,704.95,"星期四","0513"
"2326",2010-05-14,711.35,"星期五","0514"
"2327",2010-05-15,607.25,"星期六","0515"
"2328",2010-05-16,558.37,"星期日","0516"
"2329",2010-05-17,673.6,"星期一","0517"
"2330",2010-05-18,694.68,"星期二","0518"
"2331",2010-05-19,692.89,"星期三","0519"
"2332",2010-05-20,698.12,"星期四","0520"
"2333",2010-05-21,701.17,"星期五","0521"
"2334",2010-05-22,620.11,"星期六","0522"
"2335",2010-05-23,557.06,"星期日","0523"
"2336",2010-05-24,673.04,"星期一","0524"
"2337",2010-05-25,697.62,"星期二","0525"
"2338",2010-05-26,706.99,"星期三","0526"
"2339",2010-05-27,712.14,"星期四","0527"
"2340",2010-05-28,702.19,"星期五","0528"
"2341",2010-05-29,609.98,"星期六","0529"
"2342",2010-05-30,566.65,"星期日","0530"
"2343",2010-05-31,712.63,"星期一","0531"
"2344",2010-06-01,741.92,"星期二","0601"
"2345",2010-06-02,749.43,"星期三","0602"
"2346",2010-06-03,724.12,"星期四","0603"
"2347",2010-06-04,746.03,"星期五","0604"
"2348",2010-06-05,661.93,"星期六","0605"
"2349",2010-06-06,592.78,"星期日","0606"
"2350",2010-06-07,724.13,"星期一","0607"
"2351",2010-06-08,738.64,"星期二","0608"
"2352",2010-06-09,713.1,"星期三","0609"
"2353",2010-06-10,694.69,"星期四","0610"
"2354",2010-06-11,693.09,"星期五","0611"
"2355",2010-06-12,614.07,"星期六","0612"
"2356",2010-06-13,554.63,"星期日","0613"
"2357",2010-06-14,683.68,"星期一","0614"
"2358",2010-06-15,696.49,"星期二","0615"
"2359",2010-06-16,685.42,"星期三","0616"
"2360",2010-06-17,686.37,"星期四","0617"
"2361",2010-06-18,685.2,"星期五","0618"
"2362",2010-06-19,612.42,"星期六","0619"
